Label,Text
1, ask them what they have done with their lives. be annoying human beings? tell your mama happy mother`s day!
0,Goood Afternooon
1, Yeah but it doesn`t sound indie enough  i need2learn some other tunes and then pick up mo style =] 1hour! I`ll c u then ;)
2,_ryall What if I thought I was a Star Trek person but I wasn`t all that crazy about the new movie?
1,so Roman is now on pain killers and some LQ meds. Thanks Jess for agreeing to go get him yogurt before you go out!
2,I just saw 22nd of June and it make me think of Jenny  I miss her so much  ...
1,Browsing  find everything about university & interior design.
1, Hey chick!  When are we going to JA to pick up some hot guys and eat Jerk pork and festival? Well you already have a hot guy
2,waaaaay over all tht bitchy ninth grade **** (: half yearly exams over & im sickkk
2,Field day is sad. No ribbons for me.
2,Mowing #6. I hate my lawn
1, - whoa. 'sack chasing whores' ? that is soo out of character for you to say that...  bring back my sweet Superman
1, i`ll try sort that fabric out for you today...been a busy bee!
1,it`s midnight.
2,Thinks that my friends lifes go around with what they boyfriends do and then they have not time for us girls
2," Tom , today my school played POV at the break , and I almost cryed !  your show in sao paulo is today ! I wish i could be there!"
0,"it`s a perfect day to throw back your head and kiss it all good bye - love it, so cheerful!!  ? http://blip.fm/~5jckp"
0, what a cute dog
0, Good Morning my Swedish Friend. I love the Meat Balls.  haha
2,"  We don`t feel too comfortable using it. It`s not awful, but pretty icky.  Scurrying to find a deal..."
0, Thanks! and to you as well!
2,: why is it so cold!?!?!
0,"My gut says to replace $$$ appliances instead of repair, but I want to be smart with $. When I try repair, replace was the right choice."
0, good luck!!  OH and I are playing inthe mixed knockout this week. Playing the pros 14yr old son playing off 5 & top woman off 6
0," my favorite song is `Im standing here but you dont see me, i`d give it all for that to change` i dont know what its called"
0,  thanks  I`m holding my mini laser light thingy lol. How are u?
1,10 25 Am Still waiting on the doc to come and break my water.
2," sold, so i hit cash and just took the tax out of my tips. but then my drawer ended up being 5 dollars short  idk if its cause"
2,Y CANT WE ALL JUST GET ALONG
0, WHEW!  I`m just going to focus on family time and more swim suit shopping for the rest of my vacay! Thanks for the kind words
0,is playing around && having fun with little kids right now  hahahahaha
0, Pineapple rocks bud
0," thanks for the retweet, man  having a quiet Sunday morning... how`s yours?"
1, Ahh well he can only spend short amounts of time on because of his mum  You should scroll back at our msgs!!! ;-)
2," Not a fan of the layout change of hyperlinks. I don`t like the indentation and, well, I`m clicking and no link shows."
1, man I can cut my hair now. I mean not with cory.  procuts here I come.
0,I am a big fan of Danny Dyer I have to say this movie looks awesome  http://snurl.com/hpwnz
2,I am totally knackered and back in the meeting
0, lol! I thought it was pretty funny too!
1,via : Found #geocache Head`s Up! http://coord.info/gc1ret6. Probably my only find of the day.  http://bit.ly/JS3S4
0," hi there, nice to meet you.  I am new to twitter and I guess you are too?"
0, aw its okay tht happened wid me too..am so glad thts OVER now!am not helpin here am i?!?lol thnx for postin WMIAD  loved it
2,  if she sees that she will cry! lol
2,Not feeling too good
0,I Love You MOM....alwayyyyyyyssssssss
1,In KL now took wrong turn after Sg Besi now jam in city center
0,after pub lunch am now going to daughters for tea life is good
1,"Finally the school day ended, Friday Friday Friday w00t! But it`s raining outside."
1, yea just fun dive..a bit scary sometimes but fun.  u like diving?
2,Nooo i wanna watch the comet  dont wanna go workk!!!
2,Looks like no diamond ball for me
2,They burnt my zuccini
0,So glad its friday! Only 1 week of schol left.  im glad its almost summer though.
2,Crazy debt issue. Maybe I had messed up when closing my old account? Not really sure but looks like I may have to cover it - aaargh...
0, Mmmmmm I love curry. Don`t have an Oregan though.
1,Can I bring yself to go for the 1000 Heroism badges achievement?
2, wtf pogs are back too?
2,**** you is all i have to say
0,I`M FEELING GREAT!
1, OMG I WANT TO GO TO THE BEACH!!!
0,_M Thanks for remembering
0,"Hey, hey, happy mother`s day!  http://plurk.com/p/svwii"
1,"Gusying up for  dinner, Bourbon & Branch, Zeitgeist and surprise party for Taylor!   Shh..."
2, **** girl I`m so down but ya gotta let me know so I can get my kit together & I got a flyer  Any next weekend? I'M DOWN!
0,pool party at sherraton n brodi had  a blast! the friends made the evening bbqd at home with great conversation  funky n lifted day!!
0,Creating your business in The US from France looks quiet easy
0,in Singapore! its so warm over here! Having a blast already
0, Thanks very much for the #ff  ! My only one today
1,Zs.Nagy presents  http://www.nordugrid.org/manuals.html
1,is very shocked and feeling sick... but happy all the same
2,  want somebody to hold me Alma! tear tear
0,  *shrugs* So do I but it was too funny plus you know you enjoyed it Tweet **** ..   Love you..
2,REALLY want to go to Maker Faire tomorrow but I am SO SICK.  #makerfaire
0,_Wesely he he   love it.
1,Going to go kennel the dogs and then I am going to watch Goblet of Fire
0,Having Margaritas w/ mommie...what a great combo!
1,watchin Gilmore Girlz
0, Happy frickin` birthday!  Try not to be too bitter about sharing your day with your lovely wife and all other mothers out there.
2, Totally  plain and simple.. i hate all thoes bridezilla shows.. if i was the groom i`d be running far far away!
0,What to do what to do!!!! need to do my show reel nxt week...then start applying for editing jobs  Rock climbing tomos I hope
1,"  Get Up, You are NOT old!  What did you do?! =O"
2,lots of Reqs today.... no fun
1,just found two very moldy and squishy reasons why non cracker based foods aren`t allowed in the play room. When mom`s away...
1, I know exactly what you are saying.. its so not cool... that is why tapes were better  :p
1, are you and melissa celebrities now?
2,Everyone is so sad about the no touching rule.  You still get to see them! More than most of us get!
2, Loads of Beard papas have disappeared in the UK too
1, That is EXACTLY how I feel right now.
2,disappointed she didn`t win teh glassez.
0," They actually use standard speaker wire between them too, with standard terminals, so no soldering involved or anything."
1,Checked if there`s a new comment on friendster!
0, I hope for a speedy recovery for you!
2,the downfall about relaxing later is mad manual labor now...just finish cleaning the fridge..and now to fold clothes..house work blues
2,cowering from pain
1,"Thats it, its the end. Tears for Fears vs Eric Prydz, DJ Hero   http://bit.ly/2Hpbg4"
0, hey Lonnie! I`ll be there next weekend  I can`t wait.
2,eye still hurts  I Think I`ll go sleep now...
2,is *ugh* what a miserable looking day. 54 degrees. Where did summer go?
1,Photo: novusnovendo: EYECANDY + LIVE = like a ****! only he keeps his clothes on  BUT he can take them... http://tumblr.com/x2k1wga72
1, i wud do but im at work   srry ****
2,Bye bye edinburgh  i don`t want to leave
1,feel like going home and sleep till the next day!
2, ...as well as bell hooks Teaching to Transgress.  Sometimes I miss teaching & messing with bad system.
2, too late  I`m already on the bus goin home  what the he`ll u talkin about drinkin tea????
0," Awwh....well at least you are up top, where the magic happens!  Today will be a good day, no worries."
2,"i think my cold is getting worse, not better!!  i cant stop coughing - it really sucks!!"
2,is frustrated by twitter...my picture will not load.
0,Lil cuz coming round today she 5  aww  haha
2, i want to experience snow  we don`t have snow here and it sucks
2,i seriously need to live somewhere fabulously queer. i miss being around **** people
2, So sorry to hear about your mum.
1,Heading to Beaumont
1,Hanging out with  and the Berlin Jarn guys.  http://yfrog.com/8c36ej
0," hahaha chivalry`s not dead, just rare"
2,i`m getting ready for tonight (teachers dinner on the beach!) but it`s raining and i hate this!
1,_ yeah
0,winter flu has to twitter about logies to get noticed. haha. I love rove
1, i meant i cnt help but stop chattin wid her.....    gud dat u noe everything.... so do u think its fair????
0, Have fun amorsote even tho u forgot my bday
0, It was fun  At a friends house cuz you know I don`t have a yard big enough for a firepit. SNIFFLE!
1,"http://twitpic.com/4w67l - Im hard core, you just dont know it."
0," def see ya tonight, we must get some RN photo`s, I didn`t get any yesterday  lol! And thanks for doing so, please don`t forget!"
2,gosh im bored. its early..n i wanna go..to sleeeepp why am i at work?  *kay<3*
2,We`re dealing with Overactive Let-Down right now.   http://bit.ly/9ydHU
1," Separate desks, computers, and sides of the room with short dividers...but, we`re thinking we need them to extend to the ceiling"
2,  I know it`s sad. But back in 05 the auto industry didn`t understand that iPhones would change our lives
2,healthy food is NOT helping my hangover
0,I just realised how much i love sundays
0, suh-weet! perfect timing.
2,"... need retail therapy, bad. AHHH.....gimme money geebus"
1, we found a ride
0,"After sleeping in  the rest of the day was busy. however, I got to spend the last of it with my favorite babysittee (the kids are great!)."
2,I don`t think I am going to get to see any of the sun today  gutted I NEED COLOUR!
1, what was said?
1,is eating chocolate ready break
2, : nooo  i don`t know why...i click on TweetDeck_0_25_manual_Blink182.air and it doesn`t run!! so sad...
0,Just got home. :3 Was pleased with Star Trek.
2," why would u get in trouble with me, i did not follow the logic sorry"
0,X-Men:Wolverine was hot! I say go watch it
1,Going to bed after beating the snot out of hubby w/ Texas hold em
0, ooo thanks for the danger radio link  loves it...how did the test go?
1,@ the San Antonio Missions game waitressing. Not a huge crowd.  Meaning a slow game.
0," just the mere fact that you twittered and someone read it, then it matters p.s. love your song Gravity"
2,Yea baby!! Im gonna miss you so much
1, haha! sorry to hear that
0,Glad to see  and more Red Bull Air Racers here keeping us in the loop
0, Happy Mother`s Day!
1," Well actually - Larin is my name. The 'model' is what I do  (besides sleeping, crawling, etc..)"
0,  Great!  I was hoping to run under 40mins and ended up doing 39:07  Woo hoo!  Gotta love the C25k
1," and he`s not even fat!!!! Huh, ? He`s just friggin huge!  I have a freak."
1, im doing that **** right now ... im on vacation and you got me workin
2, SICK! I`m totally getting GH5!! Too bad you guys didn`t get to play in Boston
0," oh okay cool, i love the fast and the furious can`t wait to see the new one"
0,Star trek was SOOOOO AWESOME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Spock and Kirk were hillarious!!!  Im seeing it again. sooon.
